0.99896,0.75893,0.10573,0.0,-0.31977,0.76368,0.77606,0.4689,0.14549,0.25095,0.91518,0.97364,-0.97214,0.52643,0.0,0.0,-0.045574,-0.072653,-0.035402,0.0,0.26531,-0.64559,-0.63066,-0.32759,-0.048296,0.020722,0.24689,0.22807,-0.23439,0.21008,0.0,0.0
-0.99856,0.74209,-0.13973,0.294,0.71903,0.76786,0.52176,0.13717,0.0,0.13233,0.73459,-0.97191,-0.97488,0.70187,0.10635,0.0,0.053567,-0.10223,0.06233,-0.2248,-0.6436,-0.64062,-0.40728,-0.076996,0.0,0.021722,0.22812,-0.23536,-0.22271,0.23034,0.057081,0.0
-0.99862,0.73855,0.37866,-0.68578,-0.75339,0.59834,0.17676,0.0,0.0,0.0,0.53797,0.96894,0.96849,0.87614,0.16593,0.0,0.052568,-0.13394,-0.20417,0.569,0.65757,-0.46275,-0.10811,0.0,0.0,0.0,0.18686,0.24731,0.24905,0.27439,0.087952,0.0
-0.99933,0.86131,0.74532,-0.7884,0.69107,0.24375,0.0,0.0,0.0,0.0,0.33517,0.96554,-0.96572,0.95744,0.2825,0.0,0.036584,-0.1871,-0.42625,0.61516,-0.4918,-0.12668,0.0,0.0,0.0,0.0,0.12946,0.26027,-0.25959,0.28863,0.14425,0.0
0.99812,-0.96701,-0.88346,-0.86251,0.46959,0.0,0.0,0.0,0.0,0.0,0.19072,-0.92043,-0.96877,-0.96572,0.47012,0.0,-0.061292,0.25475,0.4685,0.50604,-0.17831,0.0,0.0,0.0,0.0,0.0,0.083756,-0.26926,-0.24798,-0.25959,0.21051,0.0
0.99794,0.9727,0.92796,-0.95215,-0.64195,0.13435,0.0,0.0,0.0,0.0,0.11731,0.73856,-0.97577,0.97776,0.67146,0.12181,-0.064146,-0.23206,-0.37268,0.30562,0.0080843,0.031542,0.0,0.0,0.0,0.0,0.058751,0.2378,-0.21881,0.20973,0.23104,0.064221
0.99881,0.98619,0.96854,0.99409,-0.92244,0.34386,0.0,0.0,0.0,0.0,0.0,0.5473,-0.97214,0.97674,0.8494,0.20392,-0.048711,-0.16563,-0.24886,-0.10859,-0.24993,0.19234,0.0,0.0,0.0,0.0,0.0,0.21468,-0.23439,0.21442,0.25098,0.0972
0.99891,0.99464,0.9902,-0.9994,0.90683,0.64407,0.24689,0.0,0.0,0.0,0.0,0.34709,0.96036,0.97139,-0.96361,0.34036,-0.046713,-0.10341,-0.13964,-0.034586,0.4215,0.53407,0.22122,0.0,0.0,0.0,0.0,0.1705,0.27876,0.23751,-0.2673,0.14434
-0.9995,0.9985,0.99815,0.79749,0.7371,-0.7168,-0.60827,0.25069,0.0,0.0,0.0,0.19926,-0.9527,-0.97488,-0.97191,-0.54789,0.031587,-0.054713,-0.060872,0.096404,0.4239,-0.69728,-0.61585,0.23057,0.0,0.0,0.0,0.10958,-0.29219,-0.22271,-0.23536,-0.19603
-0.99972,-0.99959,-0.99994,-0.51772,0.30708,0.52962,-0.68398,-0.64869,0.26735,0.0,0.0,0.12981,-0.77965,0.97803,-0.97664,-0.74858,0.02359,0.028589,0.010592,-0.082802,0.18383,0.53217,-0.7295,-0.65941,0.25578,0.0,0.0,0.074565,-0.24853,0.20846,-0.2149,-0.21412
0.99988,0.99978,1.0,-0.41809,0.0,0.16616,-0.48036,-0.68398,0.65916,0.29152,0.0,0.087026,0.6114,-0.97376,-0.9733,0.95141,-0.015629,-0.021108,-0.0001007,-0.058745,0.0,0.14828,-0.49617,-0.7295,0.71829,0.29522,0.0,0.05301,0.22359,-0.22758,-0.22953,0.22126
-0.99993,-0.99986,0.9999,0.39831,0.0,0.0,0.12204,0.42384,-0.66104,0.66148,-0.34671,0.14054,0.43209,0.95833,0.97219,0.98745,-0.011592,0.016592,-0.01414,0.033364,0.0,0.0,0.11488,0.443,-0.75035,0.74996,-0.34271,0.10444,0.21381,0.28566,0.2342,0.15794
0.99993,0.99981,-0.99962,0.39011,0.0,0.0,0.0,0.083506,0.34862,0.65742,0.67495,0.45108,-0.37877,0.93858,-0.97376,-0.99309,0.01168,-0.019309,0.027589,0.017426,0.0,0.0,0.0,0.087842,0.39628,0.75352,0.73786,0.43304,-0.25011,0.34506,-0.22758,-0.11732
0.99988,0.99965,-0.99947,0.38464,0.0,0.0,0.0,0.0,0.0,0.30357,-0.66449,-0.65803,0.62144,-0.88856,0.96839,0.99236,-0.015229,-0.026567,0.032587,0.011177,0.0,0.0,0.0,0.0,0.0,0.33529,-0.73184,-0.75299,0.5604,-0.45875,0.24944,0.12338
-0.99985,-0.99977,0.99965,0.3812,0.0,0.0,0.0,0.0,0.0,0.0,0.25757,0.6027,-0.66628,-0.79208,0.92814,-0.9777,0.017592,0.021591,-0.026557,0.00033828,0.0,0.0,0.0,0.0,0.0,0.0,0.29617,0.69866,-0.74571,-0.61042,0.37222,-0.21002
-0.99994,-0.99993,1.0,0.37743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19438,-0.50811,0.71951,0.85797,0.93544,-0.010592,-0.011592,0.0003086,-0.035511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24596,-0.62296,0.69448,0.51371,0.35349
0.9999,-0.99981,1.0,0.37177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12515,0.5399,0.78981,0.86052,0.0141,-0.019591,0.001266,-0.064928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17285,0.58492,0.61335,0.50941
0.99993,0.99981,0.99999,0.36605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1224,0.59775,0.67406,0.01224,0.019459,-0.005257,-0.082817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21638,0.80168,0.73867
-0.99997,-0.99989,1.0,0.36681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12758,0.26268,-0.0075926,-0.014592,-0.0004125,-0.063684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.58648,0.96488
-0.99997,-0.99989,1.0,0.36681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12758,0.26268,0.0075926,0.014592,0.0004125,0.063684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58648,-0.96488
0.99993,0.99981,0.99999,0.36605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1224,0.59775,0.67406,-0.01224,-0.019459,0.005257,0.082817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21638,-0.80168,-0.73867
0.9999,-0.99981,1.0,0.37177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12515,0.5399,0.78981,0.86052,-0.0141,0.019591,-0.001266,0.064928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17285,-0.58492,-0.61335,-0.50941
-0.99994,-0.99993,1.0,0.37743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19438,-0.50811,0.71951,0.85797,0.93544,0.010592,0.011592,-0.0003086,0.035511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24596,0.62296,-0.69448,-0.51371,-0.35349
-0.99985,-0.99977,0.99965,0.3812,0.0,0.0,0.0,0.0,0.0,0.0,0.25757,0.6027,-0.66628,-0.79208,0.92814,-0.9777,-0.017592,-0.021591,0.026557,-0.00033828,0.0,0.0,0.0,0.0,0.0,0.0,-0.29617,-0.69866,0.74571,0.61042,-0.37222,0.21002
0.99988,0.99965,-0.99947,0.38464,0.0,0.0,0.0,0.0,0.0,0.30357,-0.66449,-0.65803,0.62144,-0.88856,0.96839,0.99236,0.015229,0.026567,-0.032587,-0.011177,0.0,0.0,0.0,0.0,0.0,-0.33529,0.73184,0.75299,-0.5604,0.45875,-0.24944,-0.12338
0.99993,0.99981,-0.99962,0.39011,0.0,0.0,0.0,0.083506,0.34862,0.65742,0.67495,0.45108,-0.37877,0.93858,-0.97376,-0.99309,-0.01168,0.019309,-0.027589,-0.017426,0.0,0.0,0.0,-0.087842,-0.39628,-0.75352,-0.73786,-0.43304,0.25011,-0.34506,0.22758,0.11732
-0.99993,-0.99986,0.9999,0.39831,0.0,0.0,0.12204,0.42384,-0.66104,0.66148,-0.34671,0.14054,0.43209,0.95833,0.97219,0.98745,0.011592,-0.016592,0.01414,-0.033364,0.0,0.0,-0.11488,-0.443,0.75035,-0.74996,0.34271,-0.10444,-0.21381,-0.28566,-0.2342,-0.15794
0.99988,0.99978,1.0,-0.41809,0.0,0.16616,-0.48036,-0.68398,0.65916,0.29152,0.0,0.087026,0.6114,-0.97376,-0.9733,0.95141,0.015629,0.021108,0.0001007,0.058745,0.0,-0.14828,0.49617,0.7295,-0.71829,-0.29522,0.0,-0.05301,-0.22359,0.22758,0.22953,-0.22126
-0.99972,-0.99959,-0.99994,-0.51772,0.30708,0.52962,-0.68398,-0.64869,0.26735,0.0,0.0,0.12981,-0.77965,0.97803,-0.97664,-0.74858,-0.02359,-0.028589,-0.010592,0.082802,-0.18383,-0.53217,0.7295,0.65941,-0.25578,0.0,0.0,-0.074565,0.24853,-0.20846,0.2149,0.21412
-0.9995,0.9985,0.99815,0.79749,0.7371,-0.7168,-0.60827,0.25069,0.0,0.0,0.0,0.19926,-0.9527,-0.97488,-0.97191,-0.54789,-0.031587,0.054713,0.060872,-0.096404,-0.4239,0.69728,0.61585,-0.23057,0.0,0.0,0.0,-0.10958,0.29219,0.22271,0.23536,0.19603
0.99891,0.99464,0.9902,-0.9994,0.90683,0.64407,0.24689,0.0,0.0,0.0,0.0,0.34709,0.96036,0.97139,-0.96361,0.34036,0.046713,0.10341,0.13964,0.034586,-0.4215,-0.53407,-0.22122,0.0,0.0,0.0,0.0,-0.1705,-0.27876,-0.23751,0.2673,-0.14434
0.99881,0.98619,0.96854,0.99409,-0.92244,0.34386,0.0,0.0,0.0,0.0,0.0,0.5473,-0.97214,0.97674,0.8494,0.20392,0.048711,0.16563,0.24886,0.10859,0.24993,-0.19234,0.0,0.0,0.0,0.0,0.0,-0.21468,0.23439,-0.21442,-0.25098,-0.0972
0.99794,0.9727,0.92796,-0.95215,-0.64195,0.13435,0.0,0.0,0.0,0.0,0.11731,0.73856,-0.97577,0.97776,0.67146,0.12181,0.064146,0.23206,0.37268,-0.30562,-0.0080843,-0.031542,0.0,0.0,0.0,0.0,-0.058751,-0.2378,0.21881,-0.20973,-0.23104,-0.064221
0.99812,-0.96701,-0.88346,-0.86251,0.46959,0.0,0.0,0.0,0.0,0.0,0.19072,-0.92043,-0.96877,-0.96572,0.47012,0.0,0.061292,-0.25475,-0.4685,-0.50604,0.17831,0.0,0.0,0.0,0.0,0.0,-0.083756,0.26926,0.24798,0.25959,-0.21051,0.0
-0.99933,0.86131,0.74532,-0.7884,0.69107,0.24375,0.0,0.0,0.0,0.0,0.33517,0.96554,-0.96572,0.95744,0.2825,0.0,-0.036584,0.1871,0.42625,-0.61516,0.4918,0.12668,0.0,0.0,0.0,0.0,-0.12946,-0.26027,0.25959,-0.28863,-0.14425,0.0
-0.99862,0.73855,0.37866,-0.68578,-0.75339,0.59834,0.17676,0.0,0.0,0.0,0.53797,0.96894,0.96849,0.87614,0.16593,0.0,-0.052568,0.13394,0.20417,-0.569,-0.65757,0.46275,0.10811,0.0,0.0,0.0,-0.18686,-0.24731,-0.24905,-0.27439,-0.087952,0.0
-0.99856,0.74209,-0.13973,0.294,0.71903,0.76786,0.52176,0.13717,0.0,0.13233,0.73459,-0.97191,-0.97488,0.70187,0.10635,0.0,-0.053567,0.10223,-0.06233,0.2248,0.6436,0.64062,0.40728,0.076996,0.0,-0.021722,-0.22812,0.23536,0.22271,-0.23034,-0.057081,0.0
0.99896,0.75893,0.10573,0.0,-0.31977,0.76368,0.77606,0.4689,0.14549,0.25095,0.91518,0.97364,-0.97214,0.52643,0.0,0.0,0.045574,0.072653,0.035402,0.0,-0.26531,0.64559,0.63066,0.32759,0.048296,-0.020722,-0.24689,-0.22807,0.23439,-0.21008,0.0,0.0
-0.99929,0.77282,0.11443,0.0,0.0,-0.3847,-0.77404,0.8059,0.56065,0.57189,0.97009,0.97251,0.9615,0.35044,0.0,0.0,-0.037584,0.055397,0.028403,0.0,0.0,-0.32048,-0.63313,0.59205,0.21623,-0.028498,-0.24275,-0.23284,-0.27482,-0.17228,0.0,0.0
0.99987,0.78721,0.12463,0.0,0.0,0.10211,-0.48294,-0.82557,-0.94714,-0.99683,-0.96777,0.96901,0.93832,0.20576,0.0,0.0,0.016109,0.045054,0.023879,0.0,0.0,0.073483,-0.37916,-0.56431,-0.32082,0.079509,0.25185,-0.24702,-0.32066,-0.11921,0.0,0.0
-0.99991,0.80003,0.13411,0.0,0.0,0.0,-0.1896,-0.7148,0.9833,-0.98189,0.94604,0.9493,0.73873,0.1246,0.0,0.0,-0.013592,0.043236,0.020721,0.0,0.0,0.0,-0.10921,-0.34935,0.18198,0.18944,-0.32404,-0.31438,-0.33442,-0.083697,0.0,0.0
-0.99918,0.81113,0.14325,0.0,0.0,0.0,0.0,0.46704,-0.99625,0.92878,-0.8949,0.89835,0.4647,0.0,0.0,0.0,-0.040582,0.059424,0.019705,0.0,0.0,0.0,0.0,0.080316,0.086484,-0.37064,0.44627,-0.43928,-0.30088,0.0,0.0,0.0
-0.99901,0.82401,0.15327,0.0,0.0,0.0,0.0,-0.32464,0.89852,0.82528,0.82279,0.77983,0.1919,0.0,0.0,0.0,-0.044578,0.061445,0.016897,0.0,0.0,0.0,0.0,0.081027,-0.43892,-0.56473,-0.56835,-0.5302,-0.15582,0.0,0.0,0.0
0.99907,0.83773,0.16451,0.0,0.0,0.0,-0.17067,-0.54466,-0.74411,0.73881,0.75693,0.3462,0.0,0.0,0.0,0.0,0.043027,0.049652,0.0078203,0.0,0.0,0.0,0.10407,0.41028,0.66806,-0.67392,-0.6535,-0.30622,0.0,0.0,0.0,0.0
0.9992,-0.8522,0.17809,0.0,0.0,0.18263,0.50556,-0.67739,0.68112,-0.70058,0.40716,0.073116,0.0,0.0,0.0,0.0,0.040059,-0.026079,-0.010576,0.0,0.0,-0.1523,-0.51867,0.73563,-0.73217,0.71358,-0.39244,-0.070545,0.0,0.0,0.0,0.0
-0.9997,0.86996,0.20174,0.0,-0.22008,0.52804,0.64222,0.66552,0.68507,0.34649,0.0,0.0,0.0,0.0,0.0,0.0,-0.02459,-0.024383,-0.047237,0.0,0.2024,-0.60084,-0.76652,-0.74638,-0.72848,-0.35491,0.0,0.0,0.0,0.0,0.0,0.0
0.99988,0.86425,0.29879,0.29426,-0.56142,0.6363,-0.64666,0.64317,0.28103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015299,-0.11369,-0.14103,-0.2617,0.65027,-0.77144,0.76277,-0.71754,-0.2995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9981,0.82354,-0.60479,0.64429,-0.63747,-0.65047,0.61299,0.2521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061554,-0.16848,0.37799,-0.67924,0.77048,0.75953,-0.67662,-0.26877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.99411,0.97139,0.83597,-0.68179,-0.64819,0.58829,0.24391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10838,-0.23751,-0.54878,0.73155,0.76148,-0.63837,-0.24864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9975,0.97557,0.84948,0.69921,0.55787,0.23704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.070731,-0.21969,-0.52762,-0.71491,-0.62451,-0.24024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.99828,0.99241,-0.8773,-0.7161,-0.20432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058559,-0.12299,0.47995,0.69799,0.22914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
